max,min,wind,wind_d,rain,humidi,cloud,pressure,date
35,24,12,E,0,54,5,1014,2/21/2016
36,24,12,E,0,61,10,1015,2/22/2016
36,24,14,ESE,0,60,16,1014,2/23/2016
35,25,12,E,0,49,16,1014,2/24/2016
35,25,14,ENE,0,49,13,1015,2/25/2016
35,25,12,ENE,0.1,51,18,1015,2/26/2016
36,25,12,ENE,0,50,25,1014,2/27/2016
35,25,9,SSE,0,53,27,1015,2/28/2016
36,24,8,ESE,0,50,10,1014,3/1/2016
35,25,11,SE,0,54,13,1014,3/2/2016
35,25,11,E,0,54,22,1014,3/3/2016
35,25,12,ESE,0,57,13,1012,3/4/2016
37,25,14,ESE,0,59,9,1011,3/5/2016
37,25,16,ESE,0,59,7,1012,3/6/2016
35,25,16,SE,0,63,6,1011,3/7/2016
39,24,14,SE,0,65,5,1010,3/8/2016
37,25,13,SE,0,66,9,1010,3/9/2016
36,25,13,SSE,0,65,11,1012,3/10/2016
35,25,20,SE,0,64,24,1012,3/11/2016
36,26,17,ESE,0,58,36,1011,3/12/2016
36,26,14,SE,0,65,32,1012,3/13/2016
36,25,15,SE,0,66,15,1012,3/14/2016
36,26,17,SE,0,63,29,1011,3/15/2016
35,26,15,SE,0,66,31,1011,3/16/2016
34,26,15,SSE,0.1,66,35,1011,3/17/2016
36,25,17,SE,0,64,9,1010,3/18/2016
37,24,16,SE,0,65,5,1010,3/19/2016
36,25,18,SE,0,65,16,1011,3/20/2016
36,25,14,SSE,0,66,11,1010,3/21/2016
36,26,17,SE,0,64,12,1009,3/22/2016
36,26,15,SSE,0,64,23,1010,3/23/2016
35,26,16,SE,0,62,24,1012,3/24/2016
37,26,19,ESE,0.1,59,18,1014,3/25/2016
36,26,14,E,0,56,30,1014,3/26/2016
36,26,15,ESE,0,52,37,1014,3/27/2016
36,25,14,E,0,50,18,1014,3/28/2016
36,25,16,ESE,0,54,11,1014,3/29/2016
37,25,17,SE,0,54,6,1014,3/30/2016
37,25,17,SE,0,62,8,1012,3/31/2016
37,25,19,SE,0,60,11,1011,4/1/2016
36,26,18,SE,0,62,14,1011,4/2/2016
37,26,16,SE,0,63,13,1011,4/3/2016
36,26,14,SE,0.2,63,32,1011,4/4/2016
36,26,16,SE,0,63,23,1010,4/5/2016
36,26,15,SSE,0,62,21,1010,4/6/2016
37,26,16,SSE,0,62,23,1011,4/7/2016
36,26,16,SE,0,64,26,1010,4/8/2016
37,26,18,SE,0,62,13,1010,4/9/2016
38,26,12,S,0,57,14,1010,4/10/2016
37,28,15,S,0,60,18,1008,4/11/2016
38,29,15,S,0.5,61,17,1008,4/12/2016
34,27,11,SSE,1.9,63,63,1010,4/13/2016
36,25,11,SE,1.2,64,51,1009,4/14/2016
35,26,10,SSE,1.9,65,63,1009,4/15/2016
35,26,11,SSE,1.4,66,60,1009,4/16/2016
35,26,10,SSE,1.5,66,62,1009,4/17/2016
35,26,9,S,3.3,67,57,1009,4/18/2016
34,26,10,SSE,2.8,68,62,1009,4/19/2016
35,26,9,SSE,2.5,68,61,1008,4/20/2016
38,28,18,SE,0.3,60,33,1010,4/21/2016
37,27,16,SSE,0,59,21,1009,4/22/2016
37,28,17,SSE,0,60,19,1009,4/23/2016
38,27,15,SSE,0,59,15,1008,4/24/2016
37,28,15,SSE,0,60,31,1009,4/25/2016
38,29,15,SSE,0.3,59,36,1009,4/26/2016
38,29,13,S,3.9,59,24,1008,4/27/2016
36,29,16,SSE,4.7,62,19,1008,4/28/2016
36,29,12,SE,7.5,63,27,1009,4/29/2016
37,29,13,SE,5.7,58,23,1009,4/30/2016
36,29,13,SSE,2.3,58,42,1009,5/1/2016
36,29,14,SE,2.6,61,19,1009,5/2/2016
38,29,14,SE,0.8,60,18,1009,5/3/2016
38,30,14,SE,0.1,59,29,1009,5/4/2016
37,29,14,SE,3.7,60,29,1009,5/5/2016
37,29,13,SE,4.3,63,23,1008,5/6/2016
38,29,18,SE,0.2,59,8,1008,5/7/2016
37,29,18,SE,1.8,62,27,1009,5/8/2016
36,29,14,SSE,1.6,64,23,1009,5/9/2016
36,29,13,SSE,0.6,61,33,1009,5/10/2016
37,29,12,SSE,14.5,65,28,1007,5/11/2016
36,28,12,SSE,5.9,67,28,1007,5/12/2016
36,28,12,SSE,0,63,26,1009,5/13/2016
38,28,11,ESE,0,64,41,1009,5/14/2016
36,28,10,ESE,17.6,66,45,1009,5/15/2016
36,28,7,ESE,8,65,43,1008,5/16/2016
37,29,10,ESE,12.4,67,40,1008,5/17/2016
34,28,10,SE,11.9,69,64,1009,5/18/2016
33,28,9,S,9.7,73,55,1008,5/19/2016
33,26,8,SSW,6,77,58,1008,5/20/2016
33,26,8,SSW,4.9,77,54,1008,5/21/2016
33,28,12,WSW,13,74,61,1008,5/22/2016
36,28,9,WNW,15.1,69,63,1008,5/23/2016
33,27,17,WSW,15.7,76,48,1007,5/24/2016
30,26,16,WSW,17.8,82,70,1007,5/25/2016
34,27,18,WSW,2.2,70,54,1007,5/26/2016
33,28,17,SW,4.9,71,45,1009,5/27/2016
28,27,9,S,13.4,84,41,1009,5/28/2016
32,27,11,SSW,7.1,76,53,1008,5/29/2016
33,27,9,S,0.8,77,50,1009,5/30/2016
33,27,11,S,6.1,75,32,1010,5/31/2016
33,26,7,SSW,3.8,78,50,1008,6/1/2016
34,27,9,SSW,0.1,74,33,1009,6/2/2016
35,27,10,SW,6.4,73,26,1010,6/3/2016
34,27,10,SSW,8.8,74,37,1010,6/4/2016
35,27,11,SW,8.5,73,28,1009,6/5/2016
35,27,9,WSW,20.3,74,31,1010,6/6/2016
33,27,10,SSW,29.6,81,42,1010,6/7/2016
34,27,8,SW,23.9,80,38,1009,6/8/2016
34,27,9,SW,2.1,74,48,1009,6/9/2016
35,26,12,WSW,0.9,69,41,1009,6/10/2016
35,28,11,WSW,26.5,71,34,1009,6/11/2016
34,27,13,WSW,29.2,78,44,1009,6/12/2016
33,26,12,SW,33.2,81,50,1009,6/13/2016
33,26,12,WSW,14.3,79,42,1008,6/14/2016
34,27,10,WSW,7.2,72,44,1007,6/15/2016
30,26,10,WSW,4.6,77,55,1007,6/16/2016
34,26,6,W,4.1,73,35,1008,6/17/2016
34,27,6,W,10.8,75,25,1009,6/18/2016
32,26,8,SE,9.9,81,47,1008,6/19/2016
33,26,6,W,20,82,65,1008,6/20/2016
32,26,6,SE,6,81,43,1007,6/21/2016
32,26,11,SW,23.8,81,48,1008,6/22/2016
31,25,9,SW,22.7,83,79,1008,6/23/2016
32,26,9,SSW,26,82,77,1008,6/24/2016
32,26,8,WSW,23.8,82,61,1009,6/25/2016
30,26,11,WSW,44.9,88,60,1009,6/26/2016
27,25,12,WSW,19.3,89,91,1008,6/27/2016
27,24,14,SW,31.1,92,92,1008,6/28/2016
29,25,12,SW,17.2,86,59,1010,6/29/2016
31,25,8,S,13.5,82,27,1010,6/30/2016
32,26,9,SW,1.7,80,30,1009,7/1/2016
32,26,9,SSW,3.5,80,27,1010,7/2/2016
33,26,8,WSW,0.2,74,43,1010,7/3/2016
34,26,11,WSW,1.4,73,33,1009,7/4/2016
34,26,10,WSW,3.6,77,42,1007,7/5/2016
31,26,12,WSW,6.8,81,64,1008,7/6/2016
33,25,12,SW,5.6,77,57,1007,7/7/2016
33,26,15,WSW,16,77,41,1008,7/8/2016
32,25,17,WSW,4.6,74,51,1008,7/9/2016
32,26,17,WSW,24.7,76,46,1007,7/10/2016
31,25,14,WSW,38,81,59,1008,7/11/2016
32,26,11,WSW,27.2,82,38,1008,7/12/2016
33,25,10,SW,11,81,38,1007,7/13/2016
32,26,10,SSW,11.6,82,26,1008,7/14/2016
33,26,7,SSW,10.5,80,25,1008,7/15/2016
33,26,7,SW,3.9,79,22,1009,7/16/2016
34,26,7,SSW,10.1,79,22,1009,7/17/2016
30,25,10,SW,5.4,84,49,1008,7/18/2016
30,24,10,WSW,2.3,86,68,1008,7/19/2016
30,24,9,WSW,3.8,85,66,1008,7/20/2016
30,24,10,WSW,3.7,86,62,1008,7/21/2016
30,24,10,WSW,4,86,61,1008,7/22/2016
30,25,12,WSW,4,85,59,1007,7/23/2016
30,24,11,WSW,5.4,84,60,1007,7/24/2016
29,24,11,WSW,4.2,85,61,1008,7/25/2016
31,24,10,WSW,3.4,84,57,1008,7/26/2016
30,24,10,WSW,4,85,65,1008,7/27/2016
32,26,12,SSW,5.5,79,58,1008,7/28/2016
32,26,10,SW,24.2,80,58,1008,7/29/2016
33,25,10,W,7.2,77,32,1008,7/30/2016
32,26,14,WNW,4.1,75,32,1007,7/31/2016
33,26,12,W,15.4,76,31,1005,8/1/2016
32,26,14,W,41.4,82,43,1005,8/2/2016
31,25,16,WSW,16.7,84,60,1005,8/3/2016
30,25,13,SW,15.6,83,65,1007,8/4/2016
32,25,11,SW,11,80,50,1009,8/5/2016
32,25,12,WSW,24.1,80,37,1008,8/6/2016
32,25,17,WSW,8.5,78,52,1008,8/7/2016
33,25,17,WSW,6.6,74,47,1009,8/8/2016
33,25,14,WSW,20.2,77,30,1008,8/9/2016
33,26,16,WSW,17.1,77,42,1007,8/10/2016
32,26,17,WSW,19.8,80,48,1007,8/11/2016
33,26,16,WSW,27.1,81,32,1007,8/12/2016
32,26,18,WSW,14.7,80,35,1007,8/13/2016
32,26,19,WSW,8.3,79,33,1006,8/14/2016
32,26,19,WSW,14.4,79,39,1006,8/15/2016
33,26,18,WSW,7,79,39,1006,8/16/2016
32,26,18,SW,8.4,78,35,1006,8/17/2016
33,26,20,WSW,4.2,76,32,1005,8/18/2016
32,26,19,SW,4.2,76,29,1005,8/19/2016
32,26,12,SW,13.5,78,26,1007,8/20/2016
34,26,11,WSW,1.9,76,44,1006,8/21/2016
34,26,12,WSW,7.5,76,45,1006,8/22/2016
33,26,11,SW,15.6,80,44,1005,8/23/2016
33,26,11,SW,27.6,81,46,1004,8/24/2016
33,26,11,SSW,5.6,79,48,1006,8/25/2016
33,27,9,SSW,11.4,78,39,1007,8/26/2016
34,27,9,SW,8.7,77,35,1009,8/27/2016
34,27,7,SW,9.1,79,38,1008,8/28/2016
32,27,9,SSW,19.3,82,43,1008,8/29/2016
32,26,7,SSW,6.2,81,32,1009,8/30/2016
33,27,11,SW,8.6,75,37,1010,8/31/2016
34,27,9,W,3.7,73,27,1009,9/1/2016
34,27,14,WSW,14.3,75,35,1008,9/2/2016
33,25,14,WSW,7.8,75,25,1008,9/3/2016
34,26,13,W,1.1,75,23,1008,9/4/2016
34,26,12,WSW,14.5,76,34,1008,9/5/2016
32,26,12,SW,23.1,81,38,1008,9/6/2016
32,25,12,SSW,12.1,82,45,1009,9/7/2016
32,26,12,SW,11.2,80,44,1010,9/8/2016
32,25,11,WSW,5.4,80,32,1010,9/9/2016
32,25,12,SW,18.3,82,37,1008,9/10/2016
31,26,11,WSW,26.1,85,87,1007,9/11/2016
27,24,13,WSW,53.3,91,80,1007,9/12/2016
30,24,14,WSW,14.2,84,66,1008,9/13/2016
32,25,14,WSW,5.1,79,46,1009,9/14/2016
33,25,13,W,3.4,76,45,1008,9/15/2016
32,25,12,W,18,79,46,1007,9/16/2016
32,25,9,W,13,80,45,1007,9/17/2016
32,26,9,W,11.1,83,44,1007,9/18/2016
32,26,7,WSW,23.1,83,40,1007,9/19/2016
33,26,5,SSW,18.7,82,49,1007,9/20/2016
33,26,4,SSW,45.1,82,53,1008,9/21/2016
32,26,8,ESE,14,81,37,1007,9/22/2016
31,25,8,SSW,31.3,86,58,1007,9/23/2016
32,25,8,SSW,3.1,83,37,1007,9/24/2016
32,25,7,SW,5.6,82,48,1007,9/25/2016
32,26,8,WSW,23.1,83,46,1008,9/26/2016
32,25,6,WSW,28.9,84,49,1007,9/27/2016
31,26,5,WSW,8.8,84,65,1007,9/28/2016
30,25,9,W,33.2,86,64,1007,9/29/2016
31,25,8,WNW,35.6,83,45,1007,9/30/2016
31,26,8,WNW,21.2,84,45,1008,10/1/2016
32,26,5,W,31.8,83,38,1008,10/2/2016
32,26,7,SSW,18.8,84,56,1007,10/3/2016
32,25,8,SW,11.7,84,40,1007,10/4/2016
31,26,8,SW,18.5,86,58,1007,10/5/2016
31,25,10,WSW,23.4,86,80,1008,10/6/2016
30,25,8,WSW,42.1,88,67,1008,10/7/2016
31,25,9,W,15.3,84,61,1009,10/8/2016
31,25,7,WSW,24.2,84,46,1008,10/9/2016
31,25,4,WSW,47.8,87,40,1007,10/10/2016
30,25,3,SE,55.8,88,43,1007,10/11/2016
31,25,6,SW,38,87,63,1007,10/12/2016
31,25,7,SSW,14.7,86,57,1006,10/13/2016
31,26,7,SSE,11.1,86,39,1006,10/14/2016
31,26,7,SSW,24.6,87,48,1007,10/15/2016
31,26,5,W,25.8,89,65,1007,10/16/2016
31,26,5,SW,19.1,87,62,1006,10/17/2016
30,25,8,WSW,16.1,88,65,1006,10/18/2016
31,24,10,SW,22.3,87,56,1006,10/19/2016
30,25,12,WSW,19.8,87,52,1007,10/20/2016
30,25,11,WSW,16.8,87,53,1008,10/21/2016
31,25,10,W,15.2,86,63,1008,10/22/2016
32,25,9,WSW,31.3,85,79,1008,10/23/2016
29,25,5,SSE,14,87,69,1008,10/24/2016
30,25,5,E,4,85,51,1008,10/25/2016
31,24,15,ESE,0.5,83,30,1010,10/26/2016
32,25,11,ESE,4.4,82,20,1011,10/27/2016
33,25,8,ENE,9.6,81,41,1010,10/28/2016
33,26,7,ENE,4.2,80,36,1010,10/29/2016
27,25,9,E,1.5,86,57,1011,10/30/2016
32,25,7,E,4.6,82,49,1011,10/31/2016
32,25,7,SSE,6.5,81,28,1010,11/1/2016
31,25,6,SSE,1,80,25,1010,11/2/2016
32,25,7,SSE,8.8,81,29,1010,11/3/2016
28,25,10,SE,7.2,87,59,1009,11/4/2016
26,24,12,NNW,21.3,88,79,1007,11/5/2016
29,25,6,SW,7.9,91,89,1009,11/6/2016
30,25,10,SSE,5,87,50,1011,11/7/2016
31,25,11,ESE,1.2,86,37,1012,11/8/2016
32,25,7,ESE,2.6,83,29,1012,11/9/2016
32,25,7,SSE,0.1,81,30,1012,11/10/2016
32,25,7,E,2.9,79,35,1012,11/11/2016
32,25,9,E,1.1,78,24,1012,11/12/2016
32,25,9,E,1.1,77,24,1011,11/13/2016
33,25,8,E,0.8,77,15,1011,11/14/2016
32,25,6,ENE,0.5,80,23,1010,11/15/2016
33,25,6,SSW,1.8,78,21,1010,11/16/2016
33,25,4,SSE,5.8,78,35,1009,11/17/2016
32,25,8,ESE,0.7,80,37,1008,11/18/2016
33,25,7,ESE,6.3,80,22,1008,11/19/2016
33,25,5,S,19.4,81,48,1008,11/20/2016
32,25,7,SE,9.8,82,31,1008,11/21/2016
31,25,12,SE,3.7,84,34,1009,11/22/2016
32,25,11,SE,2.4,83,32,1009,11/23/2016
32,25,9,ESE,0.6,81,19,1009,11/24/2016
31,25,8,SE,3.9,80,28,1008,11/25/2016
32,25,7,ESE,0.2,80,21,1009,11/26/2016
33,25,7,SE,3.1,78,39,1010,11/27/2016
33,25,5,ESE,1,77,18,1010,11/28/2016
33,24,6,NE,13.6,76,21,1011,11/29/2016
32,25,5,ENE,16.5,80,26,1011,11/30/2016
32,25,10,NE,7,80,31,1012,12/1/2016
30,24,7,ENE,0.5,80,45,1011,12/2/2016
32,24,9,E,0.8,75,13,1011,12/3/2016
33,25,7,ENE,0.3,74,24,1011,12/4/2016
32,25,6,ENE,5.1,73,30,1010,12/5/2016
32,25,7,ENE,10.1,76,47,1010,12/6/2016
32,24,5,ESE,13.6,79,41,1010,12/7/2016
32,24,5,SE,14.7,81,53,1008,12/8/2016
31,24,6,SSE,8.3,82,33,1008,12/9/2016
30,24,6,SE,1.3,82,48,1008,12/10/2016
28,24,8,WNW,16.2,86,67,1008,12/11/2016
25,23,16,NW,17.6,92,84,1008,12/12/2016
24,23,14,NW,44.9,96,99,1008,12/13/2016
29,23,8,SSW,9.3,91,82,1009,12/14/2016
30,24,11,SE,7.4,87,45,1010,12/15/2016
29,24,8,NE,11.3,86,44,1012,12/16/2016
30,24,9,SE,0.3,78,28,1011,12/17/2016
25,23,9,NNE,4.8,86,66,1012,12/18/2016
30,23,6,ESE,2.5,84,64,1011,12/19/2016
31,25,5,SSE,7.6,82,58,1010,12/20/2016
32,25,6,E,4.2,80,33,1010,12/21/2016
34,25,6,E,0,77,17,1010,12/22/2016
32,24,6,E,1,78,47,1010,12/23/2016
33,24,5,SE,0.1,76,14,1010,12/24/2016
31,25,7,E,2.1,79,26,1010,12/25/2016
31,25,6,SSE,0,78,35,1010,12/26/2016
32,24,6,ENE,0,74,23,1010,12/27/2016
30,22,9,S,0,68,22,1011,12/28/2016
31,22,8,E,2,72,47,1012,12/29/2016
31,22,8,SE,0,72,45,1012,12/30/2016
31,23,9,NE,3.3,74,29,1012,12/31/2016
32,24,7,NE,1.9,74,28,1011,1/1/2017
32,24,9,ENE,4.8,72,24,1011,1/2/2017
33,23,8,E,0,70,25,1010,1/3/2017
32,23,8,ENE,4.4,71,38,1010,1/4/2017
32,24,9,E,1.6,72,26,1009,1/5/2017
32,24,10,E,1.5,69,28,1008,1/6/2017
32,24,14,E,2,70,24,1008,1/7/2017
33,24,15,ESE,0,68,16,1008,1/8/2017
34,24,10,ESE,0,68,9,1008,1/9/2017
33,25,9,ESE,0.4,71,21,1009,1/10/2017
31,25,7,SSE,3,75,50,1009,1/11/2017
32,25,8,W,0,75,37,1008,1/12/2017
33,25,6,W,0.1,71,37,1008,1/13/2017
33,25,7,ENE,12.3,75,57,1009,1/14/2017
31,25,7,E,34.7,83,76,1010,1/15/2017
30,24,14,ESE,4.3,80,59,1010,1/16/2017
33,24,9,E,0.4,70,20,1011,1/17/2017
32,24,7,ENE,0,66,31,1013,1/18/2017
33,25,6,ENE,1.2,65,38,1012,1/19/2017
32,25,7,ENE,6,69,52,1012,1/20/2017
32,24,7,ENE,6.1,72,44,1013,1/21/2017
32,23,8,E,0.6,69,46,1014,1/22/2017
32,23,8,NE,0,64,23,1013,1/23/2017
33,24,6,ENE,0.3,64,57,1013,1/24/2017
33,25,6,ENE,9.1,70,47,1014,1/25/2017
32,25,7,ENE,2.7,69,39,1013,1/26/2017
32,22,8,ENE,0.1,62,14,1013,1/27/2017
32,22,8,SSW,0,63,12,1012,1/28/2017
32,24,6,SW,0,68,20,1012,1/29/2017
32,24,7,SSE,0,67,13,1011,1/30/2017
32,23,7,WNW,0,66,20,1011,1/31/2017
34,24,5,SE,0.4,66,30,1011,2/1/2017
33,25,4,W,11.9,74,58,1012,2/2/2017
32,25,6,SE,3.3,77,39,1011,2/3/2017
32,25,5,SSW,5.8,75,40,1010,2/4/2017
32,24,8,WSW,8.8,76,32,1010,2/5/2017
33,23,9,SSW,0.5,72,18,1010,2/6/2017
33,23,7,SSW,0,67,26,1011,2/7/2017
35,23,6,SSW,0,68,11,1011,2/8/2017
34,23,8,E,0,68,12,1011,2/9/2017
34,23,9,SE,0,64,12,1012,2/10/2017
34,23,9,ENE,0,57,7,1014,2/11/2017
34,21,8,ENE,0,54,8,1015,2/12/2017
34,22,8,ENE,0,53,5,1016,2/13/2017
32,22,9,ENE,0,56,16,1016,2/14/2017
33,22,9,ENE,0,55,23,1015,2/15/2017
33,22,7,ESE,0,56,12,1014,2/16/2017
32,22,10,E,0,61,39,1014,2/17/2017
33,23,8,SE,0,64,43,1014,2/18/2017
33,24,9,S,2.4,66,36,1012,2/19/2017
32,25,5,SE,0.4,68,66,1011,2/20/2017
34,25,11,ESE,10.5,68,36,1011,2/21/2017
35,25,12,ESE,0,66,34,1011,2/22/2017
35,25,12,ESE,0,66,24,1012,2/23/2017
35,25,12,ESE,0,63,20,1012,2/24/2017
34,26,8,SE,3.2,62,32,1011,2/25/2017
34,25,7,NE,14.7,67,41,1011,2/26/2017
34,25,9,E,0.1,61,34,1011,2/27/2017
35,25,10,E,0,57,16,1011,2/28/2017
35,26,7,E,2.4,56,28,1011,3/1/2017
34,24,7,E,3.8,61,28,1011,3/2/2017
35,25,8,ESE,0,57,10,1009,3/3/2017
35,24,10,E,0,60,7,1009,3/4/2017
36,24,9,SE,0,63,8,1009,3/5/2017
35,24,9,SSE,0,67,23,1009,3/6/2017
35,25,13,SE,0,62,17,1010,3/7/2017
34,24,12,ESE,0,62,8,1011,3/8/2017
35,24,14,ESE,0,61,9,1010,3/9/2017
36,23,12,ESE,0,62,9,1010,3/10/2017
36,24,11,SE,0,64,9,1010,3/11/2017
36,24,10,SSE,0,65,18,1011,3/12/2017
35,25,9,SSE,0,63,32,1011,3/13/2017
35,26,11,SSE,0.1,60,34,1011,3/14/2017
36,26,12,SE,0,63,29,1010,3/15/2017
35,26,14,SE,1.7,66,46,1010,3/16/2017
34,26,17,SE,0.2,67,47,1010,3/17/2017
35,26,17,SE,0,64,8,1012,3/18/2017
35,26,13,ESE,13.2,66,25,1012,3/19/2017
35,25,13,SE,4.9,67,31,1011,3/20/2017
35,25,10,SE,0.2,68,50,1011,3/21/2017
33,26,13,SE,0.1,66,61,1010,3/22/2017
36,25,15,SE,0,65,21,1010,3/23/2017
36,25,15,SE,0,62,19,1011,3/24/2017
36,27,15,ESE,0.5,63,23,1011,3/25/2017
37,26,16,ESE,0,58,8,1012,3/26/2017
37,26,13,ESE,0,50,16,1013,3/27/2017
36,27,13,ESE,0.1,54,25,1012,3/28/2017
37,27,14,ESE,0.2,57,28,1012,3/29/2017
36,27,12,E,0.9,57,32,1012,3/30/2017
36,26,15,ESE,0.1,60,31,1012,3/31/2017
35,26,7,SE,33.9,70,46,1011,4/1/2017
35,25,6,E,15.5,69,51,1011,4/2/2017
33,27,7,ESE,19.8,69,50,1012,4/3/2017
34,27,9,E,4.6,67,37,1011,4/4/2017
34,26,14,ESE,16.5,66,40,1010,4/5/2017
35,26,14,ESE,0.8,63,42,1009,4/6/2017
35,26,18,ESE,0,63,16,1009,4/7/2017
36,27,15,ESE,0,63,23,1010,4/8/2017
36,27,16,SE,0,65,18,1009,4/9/2017
36,27,14,SE,0,69,22,1008,4/10/2017
37,26,10,SSE,0,66,19,1008,4/11/2017
37,27,12,SSE,0,65,15,1009,4/12/2017
35,27,13,SE,0.5,64,17,1011,4/13/2017
37,26,15,ESE,0.1,57,7,1011,4/14/2017
37,26,14,ESE,0,57,12,1010,4/15/2017
38,26,15,SE,0,61,13,1010,4/16/2017
37,27,12,SE,0,64,18,1010,4/17/2017
36,27,8,S,6,65,27,1010,4/18/2017
36,28,12,S,0,62,22,1010,4/19/2017
37,28,12,S,0,62,15,1010,4/20/2017
38,28,11,S,0,61,17,1009,4/21/2017
39,29,9,SSW,1.7,57,18,1009,4/22/2017
36,28,10,SSE,17.4,64,36,1010,4/23/2017
35,28,11,SE,15.8,66,23,1010,4/24/2017
35,28,10,SSE,16.8,68,20,1010,4/25/2017
36,27,10,SSE,4.1,67,33,1010,4/26/2017
34,27,8,SSE,15.2,67,34,1010,4/27/2017
34,27,11,SSE,22.6,70,32,1010,4/28/2017
33,27,7,ESE,21.9,74,43,1011,4/29/2017
34,27,11,SE,16.7,72,27,1011,4/30/2017
34,27,10,SSE,16.5,72,36,1011,5/1/2017
34,27,9,SSE,10.5,70,54,1011,5/2/2017
35,28,8,S,8.7,69,60,1010,5/3/2017
35,28,9,SSE,23.8,71,52,1010,5/4/2017
36,28,7,SSE,19.2,69,26,1011,5/5/2017
35,28,9,SE,1,68,24,1012,5/6/2017
35,28,9,ESE,15.6,71,30,1011,5/7/2017
35,27,8,E,27.2,73,50,1010,5/8/2017
33,27,11,ESE,0.4,73,51,1009,5/9/2017
34,27,11,ESE,15,69,40,1010,5/10/2017
34,27,11,E,1,68,43,1010,5/11/2017
36,27,12,ESE,0,63,25,1009,5/12/2017
36,28,8,ESE,0.4,65,30,1008,5/13/2017
35,28,7,SE,15.2,65,52,1008,5/14/2017
34,28,7,S,30.9,73,53,1007,5/15/2017
33,27,8,SSE,27.3,76,53,1007,5/16/2017
34,27,7,SW,0.2,70,46,1007,5/17/2017
35,28,9,SSW,19.2,73,46,1008,5/18/2017
34,28,9,WSW,28.1,76,43,1008,5/19/2017
34,28,8,SW,45.7,77,36,1007,5/20/2017
34,27,9,WSW,24.7,79,47,1006,5/21/2017
34,27,10,SW,16.2,78,34,1007,5/22/2017
34,27,10,SW,19.5,77,33,1007,5/23/2017
34,28,8,SW,11,77,29,1007,5/24/2017
34,27,8,W,18.8,77,38,1007,5/25/2017
35,27,10,WSW,14.9,75,52,1007,5/26/2017
32,27,5,WSW,35.3,84,67,1007,5/27/2017
33,27,6,SW,21.7,80,69,1007,5/28/2017
33,27,7,W,16.4,80,73,1008,5/29/2017
33,27,7,SW,21,78,42,1009,5/30/2017
33,27,8,SSE,22.7,79,29,1009,5/31/2017
34,27,8,SSW,12.8,77,31,1008,6/1/2017
32,27,12,SW,13.1,81,29,1009,6/2/2017
33,26,12,SW,16.9,79,21,1009,6/3/2017
32,26,12,SW,33.6,82,28,1008,6/4/2017
30,26,11,SW,8.5,86,57,1008,6/5/2017
32,26,11,SW,24.6,83,63,1009,6/6/2017
31,26,10,SW,11.1,81,69,1010,6/7/2017
32,26,9,SW,23.9,80,61,1008,6/8/2017
33,26,9,SSW,8.3,79,47,1008,6/9/2017
33,26,10,SW,16.3,80,45,1009,6/10/2017
31,27,12,WSW,24.3,82,48,1010,6/11/2017
33,26,11,W,0,72,39,1009,6/12/2017
34,26,11,WSW,2.7,74,26,1009,6/13/2017
32,26,12,SW,4.3,80,40,1010,6/14/2017
34,26,8,WSW,4.5,74,36,1010,6/15/2017
34,27,7,SSW,4.3,71,28,1009,6/16/2017
33,27,10,SSW,4.5,76,32,1007,6/17/2017
33,26,12,SSW,3.6,77,33,1007,6/18/2017
34,26,11,WSW,7.9,73,31,1008,6/19/2017
33,27,15,WSW,1.2,73,45,1008,6/20/2017
33,27,10,WSW,16.6,76,56,1008,6/21/2017
29,26,11,WSW,39.2,89,79,1008,6/22/2017
31,25,12,W,15.6,82,51,1007,6/23/2017
32,25,11,WSW,21.6,81,60,1006,6/24/2017
31,25,12,WSW,6.6,80,49,1007,6/25/2017
32,25,9,WSW,1.8,77,33,1008,6/26/2017
32,26,9,SSW,8.3,80,34,1008,6/27/2017
32,26,9,SSW,22,81,38,1009,6/28/2017
32,26,8,S,4.8,80,33,1009,6/29/2017
32,26,9,SSW,11.5,82,41,1008,6/30/2017
32,26,10,SSW,10.2,81,39,1009,7/1/2017
33,26,11,WSW,1.2,77,35,1008,7/2/2017
33,26,11,WSW,10,77,29,1008,7/3/2017
33,26,12,WSW,1.4,78,48,1008,7/4/2017
32,26,9,WSW,10.7,79,71,1009,7/5/2017
33,26,9,WSW,8.3,77,55,1009,7/6/2017
32,26,9,SW,9.7,79,56,1009,7/7/2017
33,26,7,SW,0.2,75,36,1010,7/8/2017
34,26,9,W,0.1,73,30,1009,7/9/2017
34,26,11,WSW,4,74,49,1008,7/10/2017
33,26,11,WSW,7,79,29,1008,7/11/2017
32,26,12,SW,37.9,82,58,1009,7/12/2017
31,25,13,WSW,31.9,84,72,1009,7/13/2017
30,25,12,WSW,11.3,85,74,1009,7/14/2017
28,25,19,WSW,10.4,85,72,1008,7/15/2017
27,25,17,WSW,4.9,85,79,1006,7/16/2017
29,25,14,SW,5.4,86,73,1008,7/17/2017
32,25,7,SW,34,85,49,1010,7/18/2017
27,24,10,W,12.4,92,80,1010,7/19/2017
29,25,10,W,31.3,87,67,1008,7/20/2017
30,24,11,WSW,8.7,84,60,1009,7/21/2017
31,25,10,SW,19.8,82,57,1010,7/22/2017
30,25,12,WSW,21.3,83,58,1008,7/23/2017
30,25,15,WSW,45.2,84,49,1007,7/24/2017
26,24,18,WSW,13.9,90,73,1006,7/25/2017
29,24,16,SW,9.9,87,59,1006,7/26/2017
